s1_id,target_id,country,source,v3_rank,v3_score,model_score
S1-282688499,S3-332765891,US,S3,2,0.8733,0.9994
S1-282688499,S2-12353065,US,S2,3,0.8179,0.9996
S1-282688499,S3-690939948,US,S3,4,0.7853,0.9977
S1-282688499,S3-975631394,US,S3,5,0.7667,0.7807
S1-282688499,S3-223619411,US,S3,7,0.7667,0.5541
S1-282709488,S3-302808676,India,S3,1,0.9000,0.9988
S1-282709488,S3-436251585,India,S3,18,0.6863,0.9961
S1-282753922,S3-442167941,US,S3,1,1.0000,1.0000
S1-282753922,S3-523200401,US,S3,2,0.9140,0.9998
S1-282753922,S2-132980750,US,S2,9,0.7667,0.9970
S1-282753922,S3-552358306,US,S3,10,0.7496,0.9928
S1-282776770,S2-121454645,US,S2,1,0.7667,0.9986
S1-282776770,S3-25750897,US,S3,2,0.7333,0.9842
S1-28285401,S3-923921773,US,S3,1,1.0000,1.0000
S1-28285401,S3-719270669,US,S3,2,1.0000,1.0000
S1-28285401,S2-866217739,US,S2,3,1.0000,1.0000
S1-28285401,S3-578890259,US,S3,4,0.8658,0.9993
S1-282868451,S3-287477335,India,S3,6,0.7111,0.9980
S1-282895003,S3-321641579,US,S3,1,0.6667,0.9978
S1-282919402,S3-150235352,India,S3,1,0.8667,0.5911
S1-282919402,S2-595532135,India,S2,2,0.8667,0.4927
S1-28295028,S3-667662345,India,S3,1,0.7667,0.9436
S1-28295028,S2-505649110,India,S2,6,0.7583,0.9987
S1-283018603,S3-89635689,India,S3,1,0.8667,0.9981
S1-283018603,S2-876352013,India,S2,2,0.8667,0.9753
S1-283018603,S2-796174421,India,S2,3,0.8667,0.9997
S1-283035722,S2-663054956,US,S2,1,1.0000,0.9998
S1-283035722,S2-646016894,US,S2,2,0.8912,0.9974
S1-283035904,S3-917318395,India,S3,1,1.0000,0.9976
S1-283035904,S2-694244405,India,S2,2,1.0000,0.9996
S1-283035904,S2-39698837,India,S2,3,1.0000,0.9975
S1-283035904,S2-328401594,India,S2,4,1.0000,0.9996
S1-283035904,S2-119055392,India,S2,5,1.0000,1.0000
S1-283040517,S3-924754749,India,S3,1,1.0000,0.9999
S1-283138346,S3-312483335,US,S3,1,0.9000,0.9998
S1-283138346,S2-759594467,US,S2,2,0.7667,0.9939
S1-283138346,S2-362777154,US,S2,3,0.7667,0.9972
S1-283138346,S2-324911926,US,S2,4,0.7667,0.5673
S1-283140681,S2-527315966,US,S2,1,0.9000,1.0000
S1-283140681,S3-925888468,US,S3,2,0.8849,0.9992
S1-283140681,S3-346022716,US,S3,3,0.7784,0.9997
S1-283140681,S3-676345504,US,S3,4,0.7036,0.9978
S1-283140681,S3-878268634,US,S3,5,0.6729,0.9975
S1-283183639,S3-426553418,US,S3,1,0.8559,0.9980
S1-283183639,S3-742445377,US,S3,2,0.7525,0.9972
S1-283183639,S3-413467200,US,S3,4,0.7083,0.9945
S1-283306381,S3-951378289,US,S3,1,1.0000,0.9996
S1-283306381,S3-342088577,US,S3,2,1.0000,0.9997
S1-283306381,S2-885789957,US,S2,3,0.9000,0.9999
S1-283306381,S2-365713012,US,S2,5,0.8667,0.6869
S1-283306381,S2-635517181,US,S2,6,0.8172,0.9958
S1-283338909,S3-132857981,US,S3,1,1.0000,1.0000
S1-283338909,S2-379396046,US,S2,2,0.7762,0.9929
S1-283338909,S2-325438735,US,S2,3,0.7667,0.9900
S1-283338909,S2-150045637,US,S2,4,0.7667,0.8122
S1-283338909,S2-610942717,US,S2,5,0.6099,0.9974
S1-283349796,S3-261321801,US,S3,1,1.0000,1.0000
S1-283349796,S2-593894447,US,S2,2,0.9000,1.0000
S1-283349796,S3-59801207,US,S3,3,0.6458,0.9967
S1-283419788,S3-200891665,US,S3,1,1.0000,1.0000
S1-283429949,S3-622846981,India,S3,1,0.8667,0.4200
S1-283429949,S3-200980092,India,S3,2,0.8667,0.7851
S1-283497255,S3-939124550,US,S3,1,1.0000,1.0000
S1-283497255,S2-888331741,US,S2,2,1.0000,1.0000
S1-283497255,S2-245949364,US,S2,3,0.8784,0.9995
S1-283497255,S3-999170581,US,S3,7,0.6902,0.9985
S1-283499921,S3-405686451,India,S3,1,1.0000,0.9996
S1-283499921,S3-31999517,India,S3,5,0.7667,0.9997
S1-283499921,S3-557968172,India,S3,72,0.7658,0.9999
S1-283528092,S3-363037410,India,S3,69,0.6942,0.9990
S1-283572860,S2-372901097,US,S2,1,0.7667,0.9987
S1-283572860,S3-693302180,US,S3,2,0.7222,0.9846
S1-283612103,S3-166675212,India,S3,1,1.0000,0.9990
S1-283612103,S2-165495904,India,S2,2,1.0000,1.0000
S1-283612103,S3-734404921,India,S3,3,0.7589,0.9999
S1-283612103,S3-484785900,India,S3,4,0.7061,0.9977
S1-283625526,S3-724348896,US,S3,1,0.8222,0.9986
S1-283625526,S3-395900431,US,S3,2,0.8222,0.9986
S1-283625526,S2-256239394,US,S2,3,0.8222,0.9991
S1-283625526,S3-298196783,US,S3,4,0.7985,0.9996
S1-283636042,S3-555615759,India,S3,1,1.0000,1.0000
S1-283636042,S3-505224465,India,S3,2,1.0000,1.0000
S1-283636042,S2-897366908,India,S2,3,1.0000,1.0000
S1-283636042,S2-125509857,India,S2,4,1.0000,0.9985
S1-283636042,S2-786107223,India,S2,76,0.7333,0.9966
S1-283636042,S2-585230905,India,S2,78,0.6795,0.9983
S1-283730835,S3-787186880,US,S3,1,1.0000,1.0000
S1-283730835,S2-100784938,US,S2,2,1.0000,1.0000
S1-283730835,S2-748428783,US,S2,3,0.9042,0.9994
S1-283730835,S3-183436479,US,S3,4,0.8673,0.9999
S1-283730835,S3-533114216,US,S3,5,0.8381,0.9995
S1-283730835,S2-296270847,US,S2,6,0.8381,0.9996
S1-283746204,S3-736885599,US,S3,1,0.8667,0.8326
S1-283746204,S2-742657801,US,S2,2,0.7667,0.4018
S1-283746204,S3-23081717,US,S3,3,0.7348,0.9090
S1-283748971,S3-875752771,India,S3,1,1.0000,0.9999
S1-283748971,S2-820752426,India,S2,2,1.0000,0.7342
S1-283748971,S3-309582633,India,S3,3,0.9000,0.9493
S1-283767449,S3-191013908,US,S3,1,1.0000,1.0000
S1-283767449,S2-294599494,US,S2,2,0.8527,0.9996
S1-283767449,S3-569209838,US,S3,3,0.8333,0.9990
S1-283767449,S3-182823416,US,S3,4,0.7061,0.9996
S1-283814665,S3-498480830,US,S3,1,0.9333,0.9999
S1-283814665,S3-228315066,US,S3,2,0.9333,0.9999
S1-283814665,S2-492411455,US,S2,3,0.9000,1.0000
S1-283814665,S2-460975466,US,S2,4,0.9000,0.9984
S1-283852800,S3-427394254,India,S3,69,0.8667,0.6962
S1-283852800,S2-910618068,India,S2,127,0.8667,0.9994
S1-284120947,S2-256318477,US,S2,1,1.0000,1.0000
S1-284120947,S3-626688105,US,S3,2,0.7667,0.4186
S1-284203354,S2-742546374,US,S2,1,0.7667,0.9935
S1-284203354,S3-655563610,US,S3,811,0.6417,1.0000
S1-284239265,S3-385637236,US,S3,1,0.8991,0.9999
S1-284239265,S3-139044580,US,S3,2,0.8991,0.9998
S1-284295769,S3-72565667,India,S3,1,1.0000,1.0000
S1-284295769,S2-587895560,India,S2,2,1.0000,0.9993
S1-284295769,S3-715176823,India,S3,3,0.7667,0.9988
S1-284295769,S2-217026361,India,S2,163,0.7667,0.9203
S1-284477779,S2-250929856,US,S2,1,1.0000,1.0000
S1-284477779,S3-702608161,US,S3,4,0.7667,0.2668
S1-284477779,S2-75865952,US,S2,6,0.7667,0.5736
S1-284478600,S3-904601507,India,S3,1,0.9000,0.9021
S1-284478600,S3-762863913,India,S3,2,0.9000,0.9757
S1-28451434,S3-360926511,India,S3,3,0.7275,0.9888
S1-28451434,S3-66786592,India,S3,4,0.7190,0.9994
S1-284549472,S2-206258670,US,S2,1,1.0000,0.9998
S1-284549472,S3-614200495,US,S3,2,0.7667,0.0889
S1-284549472,S2-520585792,US,S2,3,0.7156,0.9976
S1-284551870,S3-340061937,US,S3,1,0.7833,0.9942
S1-284551870,S2-882894032,US,S2,2,0.7667,0.9904
S1-28459365,S3-338577599,India,S3,1,1.0000,1.0000
S1-28459365,S2-890864257,India,S2,2,0.9333,0.9798
S1-28459365,S2-520058643,India,S2,3,0.9333,0.9999
S1-284626794,S3-791926440,US,S3,1,1.0000,1.0000
S1-284626794,S3-480348910,US,S3,2,0.8143,0.9987
S1-284626794,S2-872263078,US,S2,3,0.7667,0.4026
S1-284626794,S2-788440296,US,S2,4,0.7667,0.2906
S1-284626794,S3-127606946,US,S3,6,0.6762,0.9638
S1-284701071,S3-949725705,US,S3,1,1.0000,0.9996
S1-284701071,S2-972412490,US,S2,2,1.0000,1.0000
S1-284701071,S2-571764650,US,S2,3,1.0000,1.0000
S1-284701071,S2-205099352,US,S2,4,1.0000,1.0000
S1-284701071,S3-361864720,US,S3,5,0.8204,0.9999
S1-284701071,S3-990453646,US,S3,6,0.8143,0.9972
S1-284701071,S2-579175254,US,S2,19,0.7496,0.9995
S1-284842421,S3-729143981,US,S3,1,1.0000,0.9995
S1-284842421,S3-493987040,US,S3,2,1.0000,0.9998
S1-284842421,S2-437208493,US,S2,6,0.7667,0.4140
S1-284842421,S3-104768653,US,S3,8,0.7594,0.9999
S1-284842421,S3-162251213,US,S3,9,0.6458,0.9960
S1-284865332,S2-775959299,India,S2,1,1.0000,0.9995
S1-284865332,S3-189324840,India,S3,2,0.9000,1.0000
S1-284865332,S2-299979622,India,S2,4,0.7157,0.9789
S1-284866751,S3-4493623,India,S3,1,1.0000,1.0000
S1-284866751,S2-795648345,India,S2,2,1.0000,0.9956
S1-284866751,S2-569393203,India,S2,3,1.0000,0.9997
S1-285000506,S3-949274269,US,S3,1,1.0000,0.9966
S1-285000506,S3-926678056,US,S3,2,1.0000,1.0000
S1-285000506,S3-830580982,US,S3,3,1.0000,0.9999
S1-285000506,S2-346651136,US,S2,4,1.0000,1.0000
S1-285011247,S2-767966389,India,S2,1,1.0000,0.9959
S1-285011247,S2-157936143,India,S2,2,1.0000,0.9988
S1-285011247,S3-142988134,India,S3,3,0.9000,0.9955
S1-285011247,S2-757817214,India,S2,26,0.7111,0.9999
S1-285028501,S3-564128060,US,S3,1,0.7667,0.9985
S1-285028501,S2-605761208,US,S2,5,0.7667,0.2475
S1-285061227,S3-449478453,US,S3,1,1.0000,0.9995
S1-285061227,S2-7563595,US,S2,2,1.0000,1.0000
S1-285061227,S3-161539441,US,S3,5,0.7667,0.7760
S1-285120491,S2-25198822,US,S2,1,0.8432,0.9993
S1-285120491,S2-529772361,US,S2,2,0.8090,0.9962
S1-285120491,S3-50214344,US,S3,3,0.7667,0.9974
S1-285224162,S2-887689362,US,S2,1,1.0000,0.9994
S1-285224162,S2-73601954,US,S2,2,0.7822,0.9982
S1-285224162,S2-120281969,US,S2,3,0.7795,0.9955
S1-285224162,S3-276385386,US,S3,4,0.7667,0.3874
S1-285253051,S3-104175112,US,S3,1,1.0000,0.9999
S1-285253051,S3-200308329,US,S3,2,0.8043,0.9998
S1-285253051,S2-914477168,US,S2,15,0.7667,0.5744
S1-285253051,S2-588620075,US,S2,17,0.7667,0.9950
S1-285253051,S2-514400011,US,S2,18,0.7667,0.9981
S1-285262987,S3-823044750,US,S3,1,1.0000,0.9996
S1-285262987,S3-437641214,US,S3,2,1.0000,0.9997
S1-285262987,S2-881442085,US,S2,3,1.0000,0.9996
S1-285262987,S3-977205728,US,S3,21,0.7599,0.9999
S1-285262987,S3-488330065,US,S3,22,0.7133,0.9849
S1-285307574,S3-549491515,US,S3,1,1.0000,1.0000
S1-285307574,S2-575533361,US,S2,2,1.0000,1.0000
S1-285307574,S3-331369046,US,S3,3,0.8111,0.9985
S1-285307574,S2-932088649,US,S2,4,0.7667,0.8094
S1-285314694,S2-849079020,US,S2,1,1.0000,0.9992
S1-285314694,S3-405362158,US,S3,2,0.8048,0.9972
S1-285314694,S3-756656019,US,S3,4,0.7083,0.9964
S1-285567648,S3-700803566,US,S3,1,1.0000,1.0000
S1-285652707,S3-390108506,US,S3,280,0.7667,0.5182
S1-28566773,S3-682727262,US,S3,1,1.0000,1.0000
S1-28566773,S2-907258342,US,S2,2,1.0000,0.9998
S1-28566773,S2-76321317,US,S2,3,0.8111,0.9998
S1-28566773,S2-96836331,US,S2,5,0.7667,0.5748
S1-285713581,S3-642117046,US,S3,1,0.7667,0.7014
S1-285794850,S3-929094140,India,S3,1,0.8667,0.7497
S1-285794850,S2-944353717,India,S2,3,0.7667,0.9981
S1-285794850,S2-415883963,India,S2,4,0.7667,0.6021
S1-285934025,S3-638695224,US,S3,1,1.0000,1.0000
S1-285934025,S2-915838896,US,S2,2,1.0000,1.0000
S1-285934025,S2-336588342,US,S2,3,0.8480,0.9993
S1-285934025,S2-131202847,US,S2,5,0.7667,0.3022
S1-285934025,S2-965534262,US,S2,6,0.7476,0.9991
S1-286053341,S3-998736480,US,S3,1,1.0000,1.0000
S1-286053341,S3-843092564,US,S3,2,1.0000,1.0000
S1-286053341,S2-124724792,US,S2,3,0.8519,0.9993
S1-286054011,S2-534336317,India,S2,1,1.0000,1.0000
S1-286054011,S3-358660480,India,S3,12,0.5733,0.9964
S1-286054011,S2-984939825,India,S2,17,0.5185,0.9984
S1-286082994,S2-402841582,US,S2,1,1.0000,0.9998
S1-286082994,S3-317818108,US,S3,5,0.8117,0.9999
S1-286082994,S2-427270982,US,S2,6,0.7812,0.9998
S1-286082994,S3-929483662,US,S3,7,0.7667,0.7603
S1-286085319,S3-965247796,US,S3,1,0.8667,0.9995
S1-286085319,S2-739322938,US,S2,2,0.8451,0.9998
S1-286085319,S3-323408403,US,S3,3,0.7667,0.9989
S1-286085319,S2-571412320,US,S2,4,0.7667,0.9997
S1-286085319,S3-126723626,US,S3,173,0.6333,0.9999
S1-286120360,S3-596778902,US,S3,1,0.8917,0.9996
S1-286120360,S3-5814549,US,S3,4,0.7658,0.9939
S1-286130506,S2-514855255,US,S2,1,1.0000,1.0000
S1-286130506,S2-281881948,US,S2,4,0.6863,0.9936
S1-286130506,S2-528074079,US,S2,5,0.6476,0.9498
S1-286309179,S2-790496640,US,S2,1,1.0000,0.9998
S1-286309948,S3-194284979,US,S3,1,1.0000,0.9995
S1-286309948,S2-679642424,US,S2,2,1.0000,0.9998
S1-286309948,S2-109390265,US,S2,5,0.5887,0.2985
S1-286315359,S2-520132489,US,S2,1,0.8500,0.5437
S1-286315359,S2-290098815,US,S2,2,0.8500,0.9986
S1-286374474,S3-382627978,India,S3,11,0.7667,0.9953
S1-286374474,S2-922107414,India,S2,19,0.7667,0.4020
S1-286374474,S3-30475129,India,S3,65,0.6333,0.9997
S1-286420882,S3-13247101,India,S3,165,0.7000,0.7693
S1-286437079,S2-902024775,India,S2,1,0.7667,0.4953
S1-286437079,S2-859378169,India,S2,2,0.7667,0.4109
S1-286466662,S3-495956858,US,S3,1,1.0000,0.9997
S1-286466662,S2-987272294,US,S2,2,0.9000,0.9972
S1-286466662,S3-593871239,US,S3,3,0.7667,0.9962
S1-286466662,S3-89012832,US,S3,4,0.6016,0.9933
S1-28657851,S2-928398646,US,S2,1,1.0000,1.0000
S1-28657851,S2-794393158,US,S2,2,0.7784,0.9998
S1-28657851,S3-685378474,US,S3,10,0.7195,0.9956
S1-28658090,S3-246318096,India,S3,2,0.7667,0.9985
S1-28658090,S2-147770241,India,S2,3,0.7667,0.9992
S1-28658090,S3-827683999,India,S3,4,0.7667,0.8255
S1-2866985,S3-101951020,India,S3,116,0.7863,0.9993
S1-2866985,S2-195191743,India,S2,1048,0.6942,0.9910
S1-286743024,S2-962336352,India,S2,1,1.0000,0.9971
S1-286743024,S2-588959216,India,S2,2,1.0000,0.9986
S1-286743024,S3-834979232,India,S3,3,0.9333,0.9999
S1-286743024,S3-240005250,India,S3,4,0.7741,0.9981
S1-286743976,S3-813594467,US,S3,1,0.8500,0.9995
S1-286743976,S3-708594727,US,S3,2,0.8085,0.9991
S1-286743976,S2-18704079,US,S2,12,0.6853,0.9980
S1-286833688,S3-776802909,India,S3,1,0.8667,0.7718
S1-286916504,S3-46716015,India,S3,1,1.0000,0.9984
S1-286916504,S2-539960045,India,S2,5,0.6771,0.9849
S1-286977107,S3-583152324,India,S3,16,0.7467,0.9972
S1-286977107,S3-28218342,India,S3,17,0.6846,0.9907
S1-286977107,S3-182166249,India,S3,18,0.6774,0.9769
S1-287074725,S2-47269959,US,S2,1,0.7667,0.3924
S1-287084474,S2-10575456,US,S2,4,0.6970,0.9823
S1-287084474,S3-420746641,US,S3,5,0.6863,0.9836
S1-287107664,S3-783537285,India,S3,1,1.0000,0.9937
S1-287107664,S2-831863877,India,S2,2,0.9200,0.9999
S1-287107664,S2-541225541,India,S2,3,0.9200,0.8911
S1-287107664,S2-211722111,India,S2,5,0.9200,0.9999
S1-287107664,S2-861261772,India,S2,12,0.6624,0.9605
S1-2871277,S3-485579613,US,S3,1,1.0000,1.0000
S1-287139189,S2-520800659,US,S2,1,0.9333,1.0000
S1-287139189,S2-142638806,US,S2,2,0.9333,1.0000
S1-287139189,S3-599354812,US,S3,4,0.6133,0.9975
S1-287146306,S3-277098147,US,S3,1,1.0000,0.9999
S1-287146306,S2-827725837,US,S2,2,1.0000,1.0000
S1-287153387,S3-920299460,India,S3,1,1.0000,1.0000
S1-287153387,S3-290065252,India,S3,2,1.0000,1.0000
S1-287153387,S2-28903092,India,S2,3,1.0000,0.9985
S1-287153387,S3-567584856,India,S3,4,0.8752,0.9951
S1-287153387,S3-826071256,India,S3,5,0.8681,0.9980
S1-287230658,S3-957747854,US,S3,1,1.0000,0.9995
S1-287230658,S3-350818068,US,S3,1061,0.6830,0.9732
S1-28724542,S2-678559164,US,S2,1,1.0000,1.0000
S1-28724542,S2-596882536,US,S2,2,1.0000,0.9998
S1-287250149,S3-378625189,US,S3,87,0.7667,0.9990
S1-287250149,S2-326724815,US,S2,221,0.7667,0.5182
S1-287250149,S2-793416555,US,S2,254,0.5119,0.9902
S1-287336265,S3-989781472,US,S3,1,1.0000,1.0000
S1-287336265,S3-308491676,US,S3,2,1.0000,0.9990
S1-287336265,S2-734295272,US,S2,3,0.5926,0.9938
S1-287395247,S3-354549784,India,S3,1,1.0000,0.9969
S1-287395247,S2-236519269,India,S2,2,1.0000,0.9999
S1-28740964,S3-221215818,US,S3,1,1.0000,1.0000
S1-28740964,S2-948411407,US,S2,2,1.0000,0.9995
S1-28740964,S2-108428939,US,S2,3,1.0000,1.0000
S1-28740964,S2-406996988,US,S2,4,0.6667,0.9945
S1-287462919,S3-798766878,US,S3,1,1.0000,0.9999
S1-287462919,S3-440467717,US,S3,2,1.0000,1.0000
S1-287462919,S3-14108414,US,S3,3,1.0000,1.0000
S1-287462919,S3-712630960,US,S3,4,0.9078,0.9996
S1-287462919,S2-840801741,US,S2,5,0.7667,0.9989
S1-287462919,S2-693283697,US,S2,6,0.7667,0.5971
S1-287462919,S2-358541636,US,S2,7,0.7667,0.9135
S1-28757932,S3-732530323,India,S3,1,1.0000,0.9964
S1-28757932,S3-549833114,India,S3,2,1.0000,0.9907
S1-287612988,S3-72703641,US,S3,2,0.8667,0.9635
S1-287804602,S3-397971880,US,S3,1,0.7667,0.9985
S1-287804602,S3-954973174,US,S3,2,0.7211,0.9908
S1-287804602,S2-416111569,US,S2,3,0.6878,0.9562
S1-287836069,S3-895983481,US,S3,46,0.7667,0.6585
S1-287836069,S3-803313686,US,S3,106,0.7667,0.9996
S1-287886610,S2-859250022,US,S2,1,1.0000,1.0000
S1-287886610,S2-291286907,US,S2,2,1.0000,1.0000
S1-287886610,S3-497038958,US,S3,3,0.9000,0.9999
S1-287886610,S3-456876278,US,S3,4,0.9000,0.9965
S1-287886610,S3-472689156,US,S3,5,0.7667,0.7308
S1-287929086,S2-639780807,US,S2,1,1.0000,0.9964
S1-287929086,S2-582910907,US,S2,2,1.0000,0.9964
S1-287929086,S2-436088280,US,S2,3,1.0000,0.9994
S1-287943437,S3-179772809,US,S3,1,1.0000,1.0000
S1-287943437,S2-868564215,US,S2,2,0.9000,0.9999
S1-287943437,S2-253636726,US,S2,11,0.4521,0.9677
S1-287956184,S3-147115680,US,S3,1,1.0000,1.0000
S1-287965393,S3-15438948,US,S3,1,0.8952,0.9998
S1-287991110,S2-981579007,US,S2,1,0.7667,0.9966
S1-287991110,S2-387120733,US,S2,2,0.7667,0.9852
S1-288057048,S3-453766258,US,S3,1,1.0000,0.9995
S1-288057048,S2-543307437,US,S2,1262,0.7667,0.7698
S1-288057048,S2-132140421,US,S2,1681,0.7667,0.9668
S1-288070884,S3-136540897,India,S3,1,0.7822,0.9998
S1-288070884,S3-55201587,India,S3,12,0.7667,0.6329
S1-288071309,S3-686269673,US,S3,1,1.0000,1.0000
S1-288071309,S3-395003967,US,S3,2,1.0000,0.9977
S1-288071309,S2-669254600,US,S2,3,0.9000,0.9999
S1-288071309,S2-311002479,US,S2,4,0.9000,1.0000
S1-288071309,S2-647859698,US,S2,5,0.8161,0.9991
S1-288109043,S3-957261878,US,S3,1,0.8111,0.9977
S1-288136787,S3-317073433,India,S3,1,0.8667,0.9995
S1-288210016,S2-925196219,India,S2,1,1.0000,1.0000
S1-288303756,S3-451483091,US,S3,1,1.0000,1.0000
S1-288303756,S3-118317262,US,S3,2,1.0000,0.9996
S1-288303756,S3-756226441,US,S3,3,0.8157,0.9997
S1-288303756,S3-443648776,US,S3,4,0.7833,0.9991
S1-288417932,S3-769488140,India,S3,1,1.0000,1.0000
S1-288417932,S2-556245183,India,S2,2,1.0000,0.9999
S1-288417932,S2-280283466,India,S2,3,0.8544,0.9999
S1-288423342,S2-371701372,US,S2,1,1.0000,1.0000
S1-288482882,S2-288805493,US,S2,1,1.0000,0.9998
S1-288482882,S2-471580133,US,S2,2,0.7222,0.9925
S1-288521489,S3-217637132,India,S3,1,1.0000,0.9954
S1-288521489,S2-370736041,India,S2,2,1.0000,0.9990
S1-288521489,S3-552856526,India,S3,4,0.8037,0.9939
S1-288521489,S2-269527182,India,S2,5,0.7782,0.9972
S1-288521489,S2-884281717,India,S2,10,0.7246,0.9999
S1-288573431,S3-258759054,US,S3,1,0.8384,1.0000
S1-288573431,S2-826898569,US,S2,2,0.8219,0.9969
S1-288573431,S2-875740952,US,S2,4,0.7667,0.9150
S1-288647270,S2-761508225,US,S2,1,1.0000,0.9998
S1-288647270,S3-91396809,US,S3,2,0.7875,0.9999
S1-288665168,S3-794762778,US,S3,1,1.0000,1.0000
S1-288665168,S3-331331015,US,S3,2,1.0000,1.0000
S1-288665168,S3-287439877,US,S3,3,1.0000,0.9998
S1-288665168,S3-315838165,US,S3,4,0.8037,0.9997
S1-288666584,S3-888113612,US,S3,1,1.0000,1.0000
S1-288666584,S3-621105714,US,S3,2,1.0000,1.0000
S1-288666584,S2-518620338,US,S2,3,0.8923,0.9998
S1-288696417,S2-129328524,US,S2,5,1.0000,0.9992
S1-288696417,S3-684332562,US,S3,418,0.7667,0.2242
S1-288733545,S3-470415388,US,S3,1,1.0000,0.9986
S1-288733545,S3-230049242,US,S3,2,1.0000,1.0000
S1-288733545,S2-787213856,US,S2,1367,0.7667,0.9949
S1-288736455,S2-235485395,India,S2,1,0.8083,0.9994
S1-288811338,S3-857535500,US,S3,1,1.0000,1.0000
S1-288811338,S2-277133682,US,S2,2,1.0000,1.0000
S1-288811338,S3-575134344,US,S3,3,0.8652,0.9997
S1-288811338,S3-113837777,US,S3,4,0.8652,0.9997
S1-288811338,S2-117471533,US,S2,95,0.6724,0.9982
S1-288868869,S3-726899191,US,S3,1,0.8236,0.9976
S1-288868869,S3-548294409,US,S3,3,0.7417,0.9989
S1-28888643,S3-922570247,India,S3,1,1.0000,0.9999
S1-28888643,S2-88657193,India,S2,2,1.0000,0.9996
S1-28888643,S2-335161249,India,S2,3,1.0000,0.9985
S1-28888643,S3-314348596,India,S3,4,0.8333,0.9990
S1-28888643,S3-874264860,India,S3,5,0.7312,1.0000
S1-28901594,S3-219210271,India,S3,1,1.0000,1.0000
S1-28901594,S3-572426073,India,S3,14,0.6095,0.9992
S1-289069204,S2-416381340,India,S2,1,1.0000,1.0000
S1-289069204,S2-286361145,India,S2,2,1.0000,0.9996
S1-289069204,S3-814837397,India,S3,3,0.9000,0.7355
S1-289090711,S3-875154905,US,S3,1,1.0000,1.0000
S1-289090711,S3-171711100,US,S3,2,1.0000,1.0000
S1-289090711,S3-442534734,US,S3,112,0.7333,0.9999
S1-289090711,S2-726571182,US,S2,113,0.7333,0.9980
S1-289107676,S2-941825422,US,S2,1,0.9261,0.9998
S1-289107676,S3-436820999,US,S3,2,0.8355,0.9999
S1-289107676,S3-855613171,US,S3,3,0.8233,0.9993
S1-289107676,S3-654320510,US,S3,4,0.7424,0.9990
S1-289108891,S2-682342771,US,S2,1,0.8083,0.9994
S1-289108891,S3-767920726,US,S3,149,0.7037,0.9942
S1-289206017,S2-303077922,US,S2,1,1.0000,1.0000
S1-289215943,S3-512886478,US,S3,1,1.0000,1.0000
S1-289215943,S2-336728594,US,S2,2,1.0000,0.9998
S1-289215943,S2-858517504,US,S2,4,0.7667,0.9388
S1-289215943,S3-952203994,US,S3,5,0.7196,0.9991
S1-289225795,S2-205669337,US,S2,1,0.9000,0.9968
S1-289225795,S3-842356646,US,S3,3,0.8018,1.0000
S1-289225795,S3-324787536,US,S3,4,0.7879,0.8991
S1-289225795,S3-898109466,US,S3,5,0.6778,0.9669
S1-289293785,S3-108723055,US,S3,1,1.0000,1.0000
S1-289293785,S2-384705355,US,S2,2,1.0000,1.0000
S1-289293785,S2-87829062,US,S2,3,0.8143,0.9993
S1-289293785,S2-507533012,US,S2,8,0.7214,0.9978
S1-289414229,S2-794514,India,S2,1,1.0000,1.0000
S1-289414229,S2-521403412,India,S2,2,1.0000,0.9991
S1-289414229,S3-876126995,India,S3,3,0.7667,0.9989
S1-289500679,S2-970932504,US,S2,1,1.0000,0.9996
S1-289500679,S2-402563042,US,S2,2,1.0000,1.0000
S1-289500679,S3-677215608,US,S3,141,0.6061,0.9826
S1-28960874,S3-993724687,India,S3,1,1.0000,0.9989
S1-28960874,S2-562807928,India,S2,2,1.0000,1.0000
S1-28960874,S2-323022752,India,S2,3,1.0000,0.9972
S1-28960874,S3-988790912,India,S3,4,0.8222,0.9978
S1-28960874,S2-979088424,India,S2,108,0.6556,0.9997
S1-28962027,S2-882600439,US,S2,1,1.0000,1.0000
S1-28962027,S2-61530606,US,S2,2,1.0000,1.0000
S1-28962027,S3-389847697,US,S3,3,0.7667,0.9839
S1-28962027,S3-474644334,US,S3,4,0.7150,0.9999
S1-289634400,S3-128695210,US,S3,91,0.7667,0.3824
S1-289634400,S2-797282563,US,S2,110,0.7667,0.9700
S1-289743061,S2-852704982,India,S2,1,1.0000,0.9998
S1-289743061,S2-770421496,India,S2,2,1.0000,1.0000
S1-289743061,S2-53093266,India,S2,3,1.0000,1.0000
S1-289743061,S3-288278884,India,S3,4,0.8807,0.9992
S1-289798799,S3-192594959,India,S3,1,0.5026,0.8063
S1-289892677,S3-247280524,US,S3,1,1.0000,0.9997
S1-289892677,S2-493944685,US,S2,2,0.9000,1.0000
S1-289892677,S2-354319761,US,S2,3,0.9000,0.9993
S1-289922637,S2-898938459,US,S2,1,1.0000,0.9997
S1-289922637,S3-228900674,US,S3,2,0.9239,0.9999
S1-289922637,S2-335831696,US,S2,3,0.8054,0.9996
S1-289922637,S3-677178493,US,S3,4,0.7867,0.9995
S1-289996943,S3-46039301,India,S3,1,1.0000,1.0000
S1-289996943,S2-641697039,India,S2,2,1.0000,0.9969
S1-290008923,S2-427311973,India,S2,1,1.0000,0.9980
S1-290008923,S3-608365657,India,S3,2,0.9067,0.9997
S1-29002020,S3-876089259,India,S3,1,0.9333,0.9944
