s1_id,target_id,country,source,rank_in_arrival,channels,model_score,was_predicted_uncapped,would_pass_tau,s1_name,target_name,s1_addr,target_addr
S1-297381380,S3-809356917,US,S3,81,token_sort+strip_name,0.7948,False,False,Jerrie Davidson Cola Inc,Jerrie  Davidson-Cola Inc,"2 Winifred Court, Ocean View, DE",
S1-297515754,S2-171393819,US,S2,49,token_sort+tok_num+strip_name,0.9969,True,True,Drayara Wealth LLC,DRAYARA WEALTH,"Unit 2, MA, North Attleborough, 21 Ash Street","21 ASH ST, NORTH ATTLEBOROUGH, MA"
S1-297515754,S3-810547201,US,S3,90,token_sort+strip_name,0.9986,True,True,Drayara Wealth LLC,Drayara Wealth (LLC),"Unit 2, MA, North Attleborough, 21 Ash Street","Ash Street, North Attleborough, Massachusetts"
S1-297515754,S3-176984149,US,S3,119,tok_num,0.9998,True,True,Drayara Wealth LLC,Xyloiri+ doing business as Drayara Wealth LLC,"Unit 2, MA, North Attleborough, 21 Ash Street","21 Ash Street, Unit 2, North Attleborough, MA"
S1-297515754,S3-231259716,US,S3,188,token_sort+tok_num+strip_name,0.9997,True,True,Drayara Wealth LLC,Drayara  Wealth,"Unit 2, MA, North Attleborough, 21 Ash Street","21 Ash St, # 2, North Attleborough, Massachusetts"
S1-297515754,S3-821881886,US,S3,195,token_sort+tok_num+strip_name,0.9857,True,True,Drayara Wealth LLC,Drayara Wealth,"Unit 2, MA, North Attleborough, 21 Ash Street","Ash St, Unit 2, North Attleborough, Massachusetts"
S1-297665872,S3-899530519,US,S3,645,token_sort+tok_num+strip_name,0.9999,True,True,Franklin Rocky Invest,Franklin Rocky Invest Inc.,"1 Rivet Street, New Bedford, MA","1 Rivet Street, <NULL>, NEW Beedford CDP, Massachusetts"
S1-297688015,S2-715642800,US,S2,47,tok_num,0.9975,True,True,Metropolitan Alliance LLC,Metropolitan Aliatcen LLC,"6729 Lakeside Circle, Columbus, OH","006729 LAKESIDE CIRCLE, COLUMBUS, OH"
S1-297688015,S3-630217772,US,S3,99,tok_num,0.8610,False,False,Metropolitan Alliance LLC,Metr0politan Alliance,"6729 Lakeside Circle, Columbus, OH","6729 1/2 Lakeside Cir, Columbus, Ohio"
S1-297688015,S3-597021753,US,S3,125,token_sort+tok_num+strip_name,0.9998,True,True,Metropolitan Alliance LLC,metropolitan alliance llc,"6729 Lakeside Circle, Columbus, OH","6729 1/2 Lakeside Circle, Columbus, Ohio"
S1-297734991,S3-823789563,India,S3,77,token_sort+tok_num+strip_name,0.9989,True,True,Finpro Creations,Finpro Creations LLP,"1480/4, Shop No 4 Gr Floor, A Wing, Manav Complex, Bhiwandi, Thane, Maharashtra","1480/4, Shop No 4 Gr Floor, A Wing, Manav Complex, Bhiwandi, Thane, MH"
S1-297734991,S3-393558114,India,S3,79,tok_num,0.9946,True,True,Finpro Creations,Finpro [Ceraitons],"1480/4, Shop No 4 Gr Floor, A Wing, Manav Complex, Bhiwandi, Thane, Maharashtra","1480/4, Shop No 4 Gr Floor, A Wing, Manav Complex, Bhiwandi, Thane, MH"
S1-297858103,S3-130496299,India,S3,522,token_sort+tok_num+strip_name,0.9954,True,True,Vijay Services Private Limited,Vijay Services Limited Center,"16354/4C, St. No. 5, Chimni Road New Shimlapuri, Ludhiana, Punjab","16354/4C, Ludhiana, PB"
S1-297858103,S3-322175594,India,S3,705,tok_num,0.9788,True,True,Vijay Services Private Limited,Vijay Services Prmiate Limited,"16354/4C, St. No. 5, Chimni Road New Shimlapuri, Ludhiana, Punjab","16354/4C, St. No. 5, Chimni Road New Shimlapuri, Ludhiana, PB"
S1-297878581,S2-235132708,India,S2,392,tok_num,0.8504,False,False,Industries Fresh Valves Partners,INDUSTRIES FRH VALVES PARTNERS,"A 86 Sector 4, Noida, Gautam Buddha Nagar, Uttar Pradesh","A 8-6 SECTOR 4, NOIDA, Uttar Pradesh"
S1-297878581,S2-405572629,India,S2,615,token_sort+tok_num+strip_name,0.7553,False,False,Industries Fresh Valves Partners,INDUSTRY FRESH VALVES PARTNERS,"A 86 Sector 4, Noida, Gautam Buddha Nagar, Uttar Pradesh","A 8-6 SECTOR 4, NOIDA, Uttar Pradesh"
S1-297878581,S3-121097566,India,S3,1768,token_sort+tok_num+strip_name,0.9996,True,True,Industries Fresh Valves Partners,Industries Fresh Valves Partners Ltd,"A 86 Sector 4, Noida, Gautam Buddha Nagar, Uttar Pradesh","A 86 Sector 4, Gautam Buddha Nagar, Noida, UP"
S1-297878581,S3-183120241,India,S3,1899,tok_num,0.9935,True,True,Industries Fresh Valves Partners,Industries  Fresh Partners Center,"A 86 Sector 4, Noida, Gautam Buddha Nagar, Uttar Pradesh","A 86 Sfctor 4, Noida, Gautam Buddha Nagar, UP"
S1-297885051,S2-771855451,US,S2,47,token_sort+tok_num+strip_name,1.0000,True,True,Frontier Project LLC,Frontier Project (LLC),"9239 Redwood Avenue, Fontana, CA","9239 REDWOOD AVE, FONTANA, CA"
S1-297914861,S3-926294296,US,S3,90,token_sort+strip_name,0.3179,False,False,Big Nails Inc,Big Nails Inc Services,"1449 Portland Road, Arundel, ME","449 Portland Rd, Kennebunkport, Maine"
S1-297914861,S3-799941412,US,S3,106,token_sort+strip_name,0.3921,False,False,Big Nails Inc,Big Nails,"1449 Portland Road, Arundel, ME","449 Portland Rd, Arundel, Maine"
S1-297914861,S3-215953172,US,S3,166,token_sort+strip_name,0.3921,False,False,Big Nails Inc,Inc Big Nails,"1449 Portland Road, Arundel, ME","449 Portland Rd, Arundel, Maine"
S1-298045058,S3-633095735,India,S3,2005,token_sort+tok_num+strip_name,1.0000,True,True,Urban Systems LLP,Urban Systems  LLP,"A-1/72Lajpat Nagar, New Delhi, South Delhi, Delhi","A-#1/72lajpat Nagar, New Delhi, South Delhi, DL"
S1-298045058,S3-953178745,India,S3,2827,tok_num,0.9859,True,True,Urban Systems LLP,Urban Shylism  LLP,"A-1/72Lajpat Nagar, New Delhi, South Delhi, Delhi","A-#1/72lajpat Nagar, New Delhi, South Delhi, DL"
S1-298077050,S2-752304011,India,S2,45,token_sort+tok_num+strip_name,0.9985,True,True,India Inner Motors Private Limited,India Inner  Motors Private Limited,"Flat No. 6101/2, Ground Floor Sector-D-6, Vasant Kunj, New Delhi, Delhi","6140, GROUND FLOOR SECTOR-D-6, VASANT KUNJ, NEW DELHI, Delhi"
S1-298077050,S2-146839126,India,S2,65,token_sort+tok_num+strip_name,0.4534,False,False,India Inner Motors Private Limited,India  Inner Motors Limited Services,"Flat No. 6101/2, Ground Floor Sector-D-6, Vasant Kunj, New Delhi, Delhi","6140, GROUND FLOOR SECTOR-D-6, VASANT KUNJ, NEW DELHI, Delhi"
S1-298077050,S3-93564707,India,S3,309,token_sort+tok_num+strip_name,1.0000,True,True,India Inner Motors Private Limited,india inner motors private limited,"Flat No. 6101/2, Ground Floor Sector-D-6, Vasant Kunj, New Delhi, Delhi","H.no C-6101/2, Ground Floor Sector-d-6, Vasant Kunj, New Delhi, दिल्ली"
S1-298077050,S3-208891669,India,S3,436,tok_num,0.9988,True,True,India Inner Motors Private Limited,lNDIA INNER MOTORS PRIVATE LIMITED,"Flat No. 6101/2, Ground Floor Sector-D-6, Vasant Kunj, New Delhi, Delhi","Flat No. C-6101/2, New Delhi, DL"
S1-298077050,S3-508543553,India,S3,468,token_sort+tok_num+strip_name,0.9991,True,True,India Inner Motors Private Limited,India Inner Motors,"Flat No. 6101/2, Ground Floor Sector-D-6, Vasant Kunj, New Delhi, Delhi","Flat No. C-6101/2, Ground Floor Sector-d-6, Vasant Kunj, New Delhi, DL"
S1-298077050,S3-870734077,India,S3,477,token_sort+tok_num+strip_name,0.9990,True,True,India Inner Motors Private Limited,Private India Inner Motors Limited,"Flat No. 6101/2, Ground Floor Sector-D-6, Vasant Kunj, New Delhi, Delhi","Door No C-6101/2, Ground Floor Sector-d-6, Vasant Kunj, New Delhi, दिल्ली"
S1-298092221,S2-137342387,US,S2,129,token_sort+tok_num+strip_name,1.0000,True,True,Bright Grill Inc,Bright Grill Inc,"84-06 37 Avenue, Jackson Heights, NY","84-06 37 AVENUE, JACKSON HEIGHTS, NY"
S1-298092221,S2-305510450,US,S2,158,token_sort+tok_num+strip_name,0.9999,True,True,Bright Grill Inc,bright grill inc,"84-06 37 Avenue, Jackson Heights, NY","84-06 37 AVE, JACKSON HEIGHTS, NY"
S1-298092221,S3-543498152,US,S3,194,token_sort+tok_num+strip_name,0.6790,False,False,Bright Grill Inc,Bright Inc Grill,"84-06 37 Avenue, Jackson Heights, NY","37 Ave, Jacksonh Eights, New York"
S1-298092221,S3-844239570,US,S3,350,token_sort+tok_num+strip_name,0.9997,True,True,Bright Grill Inc,Bright Grill Incorporated,"84-06 37 Avenue, Jackson Heights, NY","84-06 37 Avenue, Jacksonh Eights, New York"
S1-298139638,S2-270857866,India,S2,187,tok_num,0.9997,True,True,Homex Hospitality Pvt Ltd,Homex Hóspitality-Pvt Ltd,"15/2, New Delhi, South Delhi, Delhi, First Floor, Malviya Nagar, Sarvpriya Vihar","15/2, FIRST FLOOR, MALVIYA NAGAR, SARVPRIYA VIHAR, NEW DELHI, Delhi"
S1-298139638,S2-775804855,India,S2,714,token_sort+tok_num+strip_name,0.9994,True,True,Homex Hospitality Pvt Ltd,Homex Hospitality Pvt,"15/2, New Delhi, South Delhi, Delhi, First Floor, Malviya Nagar, Sarvpriya Vihar","15/2, FIRST FLOOR, MALVIYA NAGAR, SARVPRIYA VIHAR, NEW DELHI, Delhi"
S1-298139638,S3-505156724,India,S3,1437,token_sort+tok_num+strip_name,0.9998,True,True,Homex Hospitality Pvt Ltd,Homex  Hospitality,"15/2, New Delhi, South Delhi, Delhi, First Floor, Malviya Nagar, Sarvpriya Vihar","South Delhi, New Delhi, DL, 15/2"
S1-298235166,S3-144608361,India,S3,111,token_sort+tok_num+strip_name,0.9989,True,True,Kolkata Investment Limited,Kolkata [Investment],"67, Burtolla Street 1St Floor, Kolkata, Howrah, West Bengal","67, Burtolla Street 1St Floor, Kolkata, WB"
S1-298328243,S3-206811654,India,S3,479,tok_num,0.9987,True,True,Premier Ventures Pvt Ltd,Premier Véntures Pvt Ltd,"Old No. 117, New No 52, Bajanaikoil Street 1St Floor, Choolaimedu, Chennai, Tamil Nadu","H.no 117., Madras, Chennai, TN"
S1-298410692,S3-86966233,India,S3,118,token_sort+tok_num+strip_name,1.0000,True,True,One Infrastructure Limited,One Infrastructure,"139 Unit 201 Zaffars, Sterling Est Infantry Rd, Bangalore North, Bangalore, Karnataka","139 Unit 201 Zaffars, Sterling Est Infantry Rd, Bangalore North, Bangalore, Karnataka"
S1-298410692,S3-206794151,India,S3,229,tok_num,0.9973,True,True,One Infrastructure Limited,Mr One  Infrastructure,"139 Unit 201 Zaffars, Sterling Est Infantry Rd, Bangalore North, Bangalore, Karnataka","No 139 Unit 201 Zaffars, Sterling Est Infantry Rd, Bangalore North, Bangalore, KA"
S1-298577850,S3-564329752,India,S3,48,tok_num,0.9964,True,True,Perfect It Private Limited,M/s Perfect It Limited Private,"404, Rameshwar Co Op H So, Nr Hotel Siddharth, Ahmadabad City, Ahmedabad, Gujarat","404, Ahmadabad City, Ahmedabad, GJ"
S1-298601864,S2-507893343,India,S2,77,tok_num,0.9995,True,True,Shivrashi Sangh,Shivrashi Sangh Ltd - 6800860032,"Flat No.5, Erande Pooja, Lane No.14, Sai Nagari, Chandan Nagar, Kharadi, Pune, Maharashtra","FLAT NO.5, ERANDE POOJA, LANE NO.14, SAI NAGARI, CHANDAN NAGAR, KHARADI, PUNE, Maharashtra"
S1-298601864,S2-388057485,India,S2,166,token_sort+tok_num+strip_name,0.9998,True,True,Shivrashi Sangh,SHIVRASHI SANGH CO,"Flat No.5, Erande Pooja, Lane No.14, Sai Nagari, Chandan Nagar, Kharadi, Pune, Maharashtra","FLAT NO.5, ERANDE POOJA, LANE NO.14, SAI NAGARI, CHANDAN NAGAR, KHARADI, PUNE, Maharashtra"
S1-298601864,S3-113234880,India,S3,362,token_sort+tok_num+strip_name,1.0000,True,True,Shivrashi Sangh,Shivrashi  Sangh,"Flat No.5, Erande Pooja, Lane No.14, Sai Nagari, Chandan Nagar, Kharadi, Pune, Maharashtra","Flat No.005, Erande Pooja, Lane No.14, Sai Nagari, Chandan Nagar, Kharadi, Poona, Pune, MH"
S1-298694242,S3-788453827,US,S3,439,token_sort+tok_num+strip_name,0.9993,True,True,Jasper,Jasper Corporation,"1672 Shelton Drive, Shelbyville, IN","1672- Shelton Dr, Shelbyville, Indiana"
S1-298694242,S3-804887006,US,S3,770,token_sort+tok_num+strip_name,1.0000,True,True,Jasper,Jasper,"1672 Shelton Drive, Shelbyville, IN","1672- Shelton Drive, Shelbyville, Indiana"
S1-298694242,S3-848297268,US,S3,840,tok_num,0.9988,True,True,Jasper,Jasper [LP],"1672 Shelton Drive, Shelbyville, IN","Indiana, Shelbyville, 1672- Shelton Dr"
S1-298701436,S2-475200239,US,S2,62,token_sort+strip_name,0.7714,False,False,Vantola All Inc,VANTOLA ALL  INC,"133 Beaconsfield Road, Unit 21, Brookline, MA",
S1-298701436,S3-416187939,US,S3,71,tok_num,0.9997,True,True,Vantola All Inc,Vantola Ínc-All,"133 Beaconsfield Road, Unit 21, Brookline, MA","133 Beaconsfield Rd, Unit 21, Brookline, Massachusetts"
S1-298701436,S3-150729197,US,S3,99,token_sort+strip_name,0.5420,False,False,Vantola All Inc,Vantola  Inc All,"133 Beaconsfield Road, Unit 21, Brookline, MA",
S1-299059802,S2-98009301,US,S2,867,token_sort+tok_num+strip_name,0.9997,True,True,Dental Group Associates,Dental Group Associates Corporation,"457 Miller Street, Vinita, OK","457- MILLER STREET, <NULL>, VINITA, OK"
S1-299059802,S2-305139800,US,S2,983,token_sort+strip_name,0.7165,False,False,Dental Group Associates,Dental Group Associates,"457 Miller Street, Vinita, OK",
S1-299059802,S2-221756891,US,S2,1018,token_sort+tok_num+strip_name,1.0000,True,True,Dental Group Associates,DENTAL GROUP ASSOCIATES,"457 Miller Street, Vinita, OK","457- MILLER ST, <NULL>, VINITA, OK"
S1-299059802,S3-601698593,US,S3,1783,token_sort+tok_num+strip_name,1.0000,True,True,Dental Group Associates,Dental Group (Associates),"457 Miller Street, Vinita, OK","457 Miller Street, Vinita, Oklahoma"
S1-299059802,S3-731517710,US,S3,1859,token_sort+tok_num+strip_name,0.9998,True,True,Dental Group Associates,Dental Group,"457 Miller Street, Vinita, OK","457 Miller Street, Vinita, Oklahoma"
S1-299332807,S3-929766255,India,S3,773,token_sort+tok_num+strip_name,0.9882,True,True,Global Business,Global Business [Ltd],"Pune, Torna Calssic D-2B Sr. No. 73/6 Near Nayarani Dham Katraj Pune, Pune, Maharashtra","Torna Calssic D-2b Sr. No. 73/6 Near Nayarani Dham Katraj Pune, Pune, MH"
S1-299332807,S3-800212809,India,S3,906,tok_num,0.9966,True,True,Global Business,Gl0bal Business,"Pune, Torna Calssic D-2B Sr. No. 73/6 Near Nayarani Dham Katraj Pune, Pune, Maharashtra","Torna Calssic D-2b Sr. No. 73/6 Near Nayarani Dham Katraj Pune, Pune, MH"
S1-299526249,S2-316040362,India,S2,1766,token_sort+tok_num,0.9992,True,True,Construction Associates Care,((Care)) Associates Construction,"Y-40/2, Gurgaon, Haryana, Shatoot Marg, Dlf Phase-1, Gurugram","Y-40/2, GURUGRAM, GURGAON, Haryana"
S1-299526249,S2-884717958,India,S2,2864,tok_num,0.9995,True,True,Construction Associates Care,CONSTRUCTION ASOFCIGATES CARE,"Y-40/2, Gurgaon, Haryana, Shatoot Marg, Dlf Phase-1, Gurugram","Y-40/2, SHATOOT MARG, DLF PHASE-1, GURUGRAM, Haryana"
S1-299526249,S3-863158160,India,S3,5258,token_sort+tok_num,0.9954,True,True,Construction Associates Care,Services Care Construction,"Y-40/2, Gurgaon, Haryana, Shatoot Marg, Dlf Phase-1, Gurugram","Gurgaon, Y-40/2/8, Shatoot Marg, Dlf Phase-1, Karnal, HR"
S1-299526249,S3-217392840,India,S3,5355,token_sort+tok_num+strip_name,0.9900,True,True,Construction Associates Care,Construction Care Center,"Y-40/2, Gurgaon, Haryana, Shatoot Marg, Dlf Phase-1, Gurugram","Y-40/2/8, Shatoot Marg, Dlf Phase-1, Karnal, Gurgaon, HR"
S1-299557880,S2-162127569,US,S2,65,token_sort+strip_name,0.9991,True,True,Frontier Corporation,FRONTIER [CORPORATION],"N72W22484 Good Hope Road, Village Of Lisbon, WI","N72W22484 GOD HOPE ROAD, null, VILLAGE OF LISBON, WI"
S1-299557880,S3-725992348,US,S3,421,token_sort+strip_name,0.0597,False,False,Frontier Corporation,Frontier Corporation Center,"N72W22484 Good Hope Road, Village Of Lisbon, WI","Good Hope Rd, Sussex, Wisconsin"
S1-299615564,S2-254695736,US,S2,48,token_sort+tok_num+strip_name,0.9997,True,True,Optimal Continental Rre LLC,Optimal Continental Rre,"6077 12, Norwich, NY","6077 12, NORWICH, NY"
S1-299615564,S3-341656768,US,S3,65,tok_num,0.9900,True,True,Optimal Continental Rre LLC,Optima1 Coltbnental Rre LLC,"6077 12, Norwich, NY","6077 12, Norwich, New York"
S1-299615564,S3-567524649,US,S3,94,token_sort+tok_num+strip_name,1.0000,True,True,Optimal Continental Rre LLC,>> Optimal Continental Rre LLC,"6077 12, Norwich, NY","6077 12, Norwich, New York"
S1-299615564,S3-223556307,US,S3,104,tok_num,0.9998,True,True,Optimal Continental Rre LLC,Optimal Continental Rre Rre LLC,"6077 12, Norwich, NY","New York, Norwich, 6077 12"
S1-299651515,S2-531707803,US,S2,64,token_sort+tok_num+strip_name,0.9997,True,True,Perez's Safe Ice Cream,Perez's Safe Ice Cream LLC,"221 Healy Avenue, 08, IA","221 HEALY AVENUE, IA, 08"
S1-299651515,S2-931224262,US,S2,78,token_sort+tok_num+strip_name,0.9999,True,True,Perez's Safe Ice Cream,PEREZ'S SAFE ICE CREAM,"221 Healy Avenue, 08, IA","221 HEALY AVENUE, LIDDERDALE, IA"
S1-299651515,S3-196528322,US,S3,119,tok_num,0.9987,True,True,Perez's Safe Ice Cream,Perez's Safe Safe Ice Cream Inc.,"221 Healy Avenue, 08, IA","221C Healy Ave, 08, Iowa"
S1-299651515,S3-616314915,US,S3,159,tok_num,0.9965,False,True,Perez's Safe Ice Cream,Perez's Safe Ice Crcneam,"221 Healy Avenue, 08, IA","08, 221C Healy Ave, Iowa"
S1-299651515,S3-187188371,US,S3,179,token_sort+strip_name,0.5919,False,False,Perez's Safe Ice Cream,Perez's Safe Ice Cream Corp,"221 Healy Avenue, 08, IA","Lidderdale, Healy Ave, Iowa"
S1-299651515,S3-470077130,US,S3,210,tok_num,0.9975,True,True,Perez's Safe Ice Cream,Perez's Se Ice Cream,"221 Healy Avenue, 08, IA","221C Healy Avenue, 08, Iowa"
S1-299662226,S2-405717075,India,S2,1439,token_sort+tok_num+strip_name,0.9999,True,True,Singal Consultancy Limited,Singal Consultancy  Limited,"808/3 & 808/4, T/F, Sukhdev Nagar Kotla Mubarakpur Red Light, New Delhi, New Delhi, South Delhi, Delhi","DOOR NO 08/3 & 808/4, T/F, SUKHDEV NAGAR KOTLA MUBARAKPUR RED LIGHT, NEW DELHI, NEW DELHI, Delhi"
S1-299707979,S2-225255084,US,S2,346,token_sort+tok_num+strip_name,1.0000,True,True,Eye Partners,Eye Partners,"1407 60th Avenue, Amarillo, TX","1407 60TH AVENUE, AMARILLO, TX"
S1-299707979,S3-841015653,US,S3,521,token_sort+strip_name,0.3055,False,False,Eye Partners,Eye Partners Inc,"1407 60th Avenue, Amarillo, TX","1390 60th Ave, Amarillo, Texas"
S1-299707979,S3-758320143,US,S3,695,token_sort+tok_num+strip_name,1.0000,True,True,Eye Partners,eye partners,"1407 60th Avenue, Amarillo, TX","Texas, Amarillo, 1407. 60th Avenue"
S1-299707979,S3-634744686,US,S3,806,token_sort+strip_name,0.9972,True,True,Eye Partners,Eye  Partners,"1407 60th Avenue, Amarillo, TX","60th Avenue, Amarillo, Texas"
S1-299897571,S3-456267117,India,S3,57,token_sort+tok_num+strip_name,1.0000,True,True,Consulting Ajmer Rural Private Limited,Consulting Ajmer Rural Private [Limited],"Nashik, Flat No-15, Maharashtra, Nashik, Plot No-31 To 34, S.No-31/B/5, Nanashree Apartment","Flat No-15, Plot No-31 To 34, S.no-31/b/5, Nanashree Apartment, Nashik, Takali, महाराष्ट्र"
S1-299994300,S3-784173031,India,S3,45,tok_num,0.9871,True,True,Knc Cast (India) Limited,Smt Knc Cast (India),"Plot No.43/1, 44/1, & 44/2, G-Block Midc, Pune, Maharashtra","H.no C-43/1, NULL, Pune, MH"
S1-299994300,S3-123839202,India,S3,46,tok_num,0.9860,True,True,Knc Cast (India) Limited,Smt Knc Cast ((India)),"Plot No.43/1, 44/1, & 44/2, G-Block Midc, Pune, Maharashtra","#C-43/1, NULL, Pune, MH"
S1-300047326,S2-234495994,US,S2,648,token_sort+tok_num+strip_name,0.9997,True,True,Urgent Care Center Inc,Urgent Care Center,"Wappinger, NY, 1127 9","001127 9, WAPPINGERS FALLS, NY"
S1-300047326,S2-981221382,US,S2,1058,token_sort+tok_num+strip_name,0.9996,True,True,Urgent Care Center Inc,Urgent Care,"Wappinger, NY, 1127 9","001127 9, WAPPINGER, NY"
S1-300047326,S2-670558363,US,S2,1241,token_sort+tok_num+strip_name,0.9997,True,True,Urgent Care Center Inc,URGENT CARE CENTER,"Wappinger, NY, 1127 9","001127 9, WAPPINGERS FALLS, NY"
S1-300047326,S3-222637230,US,S3,1823,tok_num,0.9923,True,True,Urgent Care Center Inc,Urgent Crnea Center Inc,"Wappinger, NY, 1127 9","1127 9, Wappinger, New York"
S1-300047326,S3-116144098,US,S3,3169,token_sort+tok_num+strip_name,1.0000,True,True,Urgent Care Center Inc,URGENT CARE CENTER INC,"Wappinger, NY, 1127 9","1127 9, Wappinger, New York"
S1-30005065,S2-32676887,India,S2,226,token_sort+tok_num+strip_name,0.9999,True,True,Turbo Energy Private Limited,Turbo Energy Private [Limited],"G2, Horizon Apartments, #4, High Street, Cooke Town Bangalore, Bangalore, Karnataka","G#2, HORIZON APARTMENTS, #4, HIGH STREET, COOKE TOWN BANGALORE, ಕರ್ನಾಟಕ"
S1-30005065,S3-508554775,India,S3,752,tok_num,0.8756,False,False,Turbo Energy Private Limited,Turbo Energy Pcivlae Limited,"G2, Horizon Apartments, #4, High Street, Cooke Town Bangalore, Bangalore, Karnataka","G2, Horizon Apartments, #4, High Street, Cooke Town Bangalore, Bangalore, KA"
S1-30005065,S3-431501532,India,S3,1050,token_sort+tok_num+strip_name,0.9971,True,True,Turbo Energy Private Limited,Turbo Energy Private,"G2, Horizon Apartments, #4, High Street, Cooke Town Bangalore, Bangalore, Karnataka","Bangalore, KA, Horizon Apartments, #4, High Street, Cooke Town Bangalore, G2"
S1-300106543,S3-851774010,US,S3,94,token_sort+tok_num+strip_name,0.9998,True,True,Children's Trust,Children's Trust Co,"18 Mill Street, Brookfield, MA","18 Mill St, Brookfield, Massachusetts"
